date,state,infected,landed flights,month
9/17/2020,VI,1238,6,April
9/17/2020,ME,4962,21,July
9/17/2020,GU,2045,32,March
9/17/2020,NH,7814,34,December
9/17/2020,DC,14790,47,February
9/17/2020,DE,19318,84,September
9/17/2020,WY,4652,86,June
9/17/2020,HI,11080,102,March
9/17/2020,AK,7471,106,November
9/17/2020,NM,27041,118,August
9/17/2020,RI,23488,130,June
9/17/2020,MT,9647,216,January
9/17/2020,CT,55386,220,April
9/17/2020,WV,13430,234,February
9/17/2020,ID,36093,283,July
9/17/2020,NV,74595,347,September
9/17/2020,WA,81198,386,August
9/17/2020,ND,16723,390,March
9/17/2020,SD,17686,395,August
9/17/2020,MA,126128,429,July
9/17/2020,NE,39419,449,December
9/17/2020,LA,160343,478,February
9/17/2020,NJ,198361,569,April
9/17/2020,PR,38867,583,February
9/17/2020,CO,62686,587,June
9/17/2020,KY,59370,606,April
9/17/2020,MD,118519,631,April
9/17/2020,AL,141757,670,January
9/17/2020,MS,91935,701,November
9/17/2020,IN,108646,837,December
9/17/2020,NY,447262,896,October
9/17/2020,MN,86722,909,October
9/17/2020,UT,60658,911,January
9/17/2020,PA,147923,933,January
9/17/2020,IA,75028,948,October
9/17/2020,MI,126722,980,January
9/17/2020,AR,73211,992,June
9/17/2020,OK,73318,1034,January
9/17/2020,TN,178140,1053,March
9/17/2020,OH,141585,1067,July
9/17/2020,VA,137460,1101,June
9/17/2020,SC,135446,1324,May
9/17/2020,NC,189576,1552,February
9/17/2020,MO,108334,1747,January
9/17/2020,AZ,211660,1753,September
9/17/2020,GA,300903,1847,December
9/17/2020,IL,270302,2056,November
9/17/2020,WI,100574,2134,June
9/17/2020,CA,766201,3238,June
9/17/2020,FL,674456,3255,March
9/17/2020,TX,678819,4047,August
9/18/2020,VI,1242,4,June
9/18/2020,GU,2074,29,June
9/18/2020,ME,5005,43,August
9/18/2020,NH,7861,47,July
9/18/2020,DE,19366,48,March
9/18/2020,DC,14852,62,November
9/18/2020,WY,4747,95,September
9/18/2020,AK,7587,116,April
9/18/2020,RI,23620,132,September
9/18/2020,CT,55527,141,October
9/18/2020,NM,27199,158,April
9/18/2020,HI,11239,159,December
9/18/2020,MT,9871,224,February
9/18/2020,WV,13683,253,January
9/18/2020,SD,18075,389,August
9/18/2020,ID,36489,396,March
9/18/2020,WA,81602,404,April
9/18/2020,MA,126582,454,November
9/18/2020,CO,63145,459,December
9/18/2020,NJ,198848,487,March
9/18/2020,OR,30342,492,August
9/18/2020,NV,75096,501,November
9/18/2020,NE,39921,502,August
9/18/2020,ND,17230,507,January
9/18/2020,MD,119062,543,May
9/18/2020,KY,60128,758,May
9/18/2020,PA,148683,760,December
9/18/2020,MI,127500,778,May
9/18/2020,NY,448052,790,August
9/18/2020,PR,39684,817,March
9/18/2020,AR,74082,871,May
9/18/2020,SC,136318,872,February
9/18/2020,LA,161322,979,February
9/18/2020,OH,142596,1011,December
9/18/2020,IN,109683,1037,May
9/18/2020,MN,87807,1085,April
9/18/2020,AL,142863,1106,June
9/18/2020,UT,61775,1117,July
9/18/2020,IA,76211,1183,October
9/18/2020,VA,138702,1242,February
9/18/2020,OK,74567,1249,June
9/18/2020,AZ,212942,1282,November
9/18/2020,KS,52285,1415,June
9/18/2020,NC,191019,1443,March
9/18/2020,MO,110129,1795,June
9/18/2020,GA,302737,1834,December
9/18/2020,IL,272525,2223,April
9/18/2020,TN,180497,2357,March
9/18/2020,WI,103154,2580,February
9/18/2020,FL,677660,3204,December
9/18/2020,TX,682241,3422,August
9/18/2020,CA,769831,3630,May
9/19/2020,VT,1710,4,March
9/19/2020,ME,5035,30,December
9/19/2020,WY,4780,33,March
9/19/2020,GU,2117,43,June
9/19/2020,DC,14902,50,May
9/19/2020,NH,7920,59,April
9/19/2020,DE,19449,83,January
9/19/2020,AK,7674,87,July
9/19/2020,HI,11376,137,May
9/19/2020,NM,27350,151,April
9/19/2020,RI,23798,178,June
9/19/2020,WV,13874,191,May
9/19/2020,OR,30599,257,March
9/19/2020,MT,10163,292,January
9/19/2020,NV,75419,323,May
9/19/2020,SD,18444,369,November
9/19/2020,ND,17607,377,December
9/19/2020,NJ,199309,461,July
9/19/2020,NE,40387,466,February
9/19/2020,ID,36959,470,January
9/19/2020,MI,128087,587,October
9/19/2020,MA,127181,599,November
9/19/2020,CO,63750,605,March
9/19/2020,AZ,213551,609,November
9/19/2020,MD,119744,682,May
9/19/2020,IA,77058,847,December
9/19/2020,MN,88721,914,November
9/19/2020,SC,137240,922,March
9/19/2020,TN,181439,942,October
9/19/2020,OH,143547,951,March
9/19/2020,VA,139655,953,August
9/19/2020,KY,61106,978,April
9/19/2020,NY,449038,986,October
9/19/2020,IN,110759,1076,December
9/19/2020,UT,62852,1077,September
9/19/2020,AR,75160,1078,January
9/19/2020,MS,93087,1152,September
9/19/2020,PA,149845,1162,December
9/19/2020,NC,192248,1229,August
9/19/2020,OK,75804,1237,June
9/19/2020,AL,144164,1301,May
9/19/2020,PR,40993,1309,October
9/19/2020,MO,111516,1387,September
9/19/2020,GA,305021,2284,December
9/19/2020,WI,105557,2403,July
9/19/2020,IL,275054,2529,July
9/19/2020,FL,681233,3573,January
9/19/2020,TX,686068,3827,April
9/19/2020,CA,774135,4304,February
9/20/2020,VT,1715,5,March
9/20/2020,MP,68,6,April
9/20/2020,NH,7947,27,December
9/20/2020,VI,1269,27,October
9/20/2020,ME,5079,44,February
9/20/2020,DC,14955,53,March
9/20/2020,RI,23880,82,May
9/20/2020,WY,4871,91,June
9/20/2020,AK,7767,93,February
9/20/2020,HI,11485,109,May
9/20/2020,DE,19566,117,August
9/20/2020,MT,10299,136,March
9/20/2020,NM,27512,162,October
9/20/2020,WV,14054,180,July
9/20/2020,OR,30801,202,September
9/20/2020,SD,18696,252,June
9/20/2020,MS,93364,277,February
9/20/2020,ID,37247,288,April
9/20/2020,ND,17958,351,December
9/20/2020,MA,127540,359,July
9/20/2020,NV,75804,385,April
9/20/2020,NE,40797,410,September
9/20/2020,MD,120156,412,July
9/20/2020,KY,61542,436,November
9/20/2020,NJ,199762,453,August
9/20/2020,AZ,214018,467,October
9/20/2020,SC,137708,468,October
9/20/2020,AR,75723,563,October
9/20/2020,WA,82199,597,May
9/20/2020,CO,64356,606,April
9/20/2020,IA,77679,621,August
9/20/2020,PA,150578,733,June
9/20/2020,IN,111505,746,March
9/20/2020,OH,144309,762,March
9/20/2020,AL,144962,798,November
9/20/2020,PR,41838,845,May
9/20/2020,VA,140511,856,December
9/20/2020,NY,449900,862,January
9/20/2020,UT,63772,920,July
9/20/2020,LA,162258,936,July
9/20/2020,OK,76807,1003,May
9/20/2020,GA,306155,1134,May
9/20/2020,MN,90017,1296,August
9/20/2020,MO,112844,1328,March
9/20/2020,NC,193581,1333,September
9/20/2020,IL,276456,1402,August
9/20/2020,WI,107292,1735,December
9/20/2020,TN,183514,2075,July
9/20/2020,TX,688534,2466,September
9/20/2020,FL,683754,2521,August
9/20/2020,CA,778400,4265,June
9/21/2020,VT,1719,4,August
9/21/2020,NH,7952,5,May
9/21/2020,DC,14978,23,October
9/21/2020,ME,5106,27,September
9/21/2020,GU,2147,30,July
9/21/2020,RI,23932,52,November
9/21/2020,NM,27579,67,March
9/21/2020,AK,7838,71,December
9/21/2020,WY,4944,73,January
9/21/2020,HI,11562,77,August
9/21/2020,DE,19667,101,February
9/21/2020,WV,14171,117,July
9/21/2020,MT,10429,130,April
9/21/2020,SD,18869,173,April
9/21/2020,MS,93556,192,December
9/21/2020,OR,30995,194,January
9/21/2020,NV,76036,232,January
9/21/2020,AZ,214251,233,December
9/21/2020,PA,150812,234,July
9/21/2020,LA,162501,243,July
9/21/2020,ID,37491,244,March
9/21/2020,MA,127796,256,September
9/21/2020,ND,18244,286,April
9/21/2020,NE,41083,286,December
9/21/2020,WA,82548,349,May
9/21/2020,KY,61917,375,September
9/21/2020,NJ,200154,392,January
9/21/2020,MD,120568,412,January
9/21/2020,SC,138124,416,June
9/21/2020,CT,56024,497,April
9/21/2020,CO,64857,501,March
9/21/2020,IN,112027,522,November
9/21/2020,NY,450473,573,October
9/21/2020,UT,64394,622,May
9/21/2020,VA,141138,627,August
9/21/2020,PR,42476,638,January
9/21/2020,AR,76364,641,June
9/21/2020,IA,78339,660,September
9/21/2020,NC,194381,800,August
9/21/2020,AL,145780,818,August
9/21/2020,OH,145165,856,May
9/21/2020,TN,184409,895,January
9/21/2020,MN,90942,925,August
9/21/2020,OK,77908,1101,November
9/21/2020,GA,307339,1184,December
9/21/2020,WI,108588,1296,December
9/21/2020,MO,114307,1463,January
9/21/2020,IL,277933,1477,March
9/21/2020,MI,129662,1575,December
9/21/2020,KS,53959,1674,June
9/21/2020,FL,685439,1685,May
9/21/2020,CA,781694,3294,March
9/21/2020,TX,698387,9853,July
9/22/2020,VT,1721,2,May
9/22/2020,VI,1276,7,February
9/22/2020,NH,7990,38,February
9/22/2020,ME,5146,40,September
9/22/2020,DC,15021,43,April
9/22/2020,GU,2190,43,March
9/22/2020,AK,7886,48,October
9/22/2020,HI,11618,56,October
9/22/2020,WY,5016,72,June
9/22/2020,DE,19761,94,December
9/22/2020,NM,27683,104,February
9/22/2020,RI,24044,112,June
9/22/2020,PR,42596,120,December
9/22/2020,CT,56160,136,May
9/22/2020,MA,127969,173,March
9/22/2020,WV,14384,213,October
9/22/2020,NV,76298,262,March
9/22/2020,ND,18508,264,September
9/22/2020,MT,10700,271,July
9/22/2020,NE,41388,305,May
9/22/2020,OR,31313,318,November
9/22/2020,SD,19189,320,September
9/22/2020,MD,120912,344,May
9/22/2020,ID,37901,410,August
9/22/2020,NJ,200580,426,June
9/22/2020,MS,94021,465,July
9/22/2020,MN,91422,480,April
9/22/2020,CO,65399,542,March
9/22/2020,IA,78887,548,March
9/22/2020,AZ,214846,595,October
9/22/2020,IN,112626,599,April
9/22/2020,AR,76981,617,April
9/22/2020,WA,83193,645,February
9/22/2020,UT,65044,650,July
9/22/2020,OH,145850,685,December
9/22/2020,MI,130357,695,August
9/22/2020,TN,185148,739,September
9/22/2020,LA,163253,752,March
9/22/2020,NY,451227,754,February
9/22/2020,AL,146584,804,July
9/22/2020,KY,62731,814,June
9/22/2020,PA,151646,834,January
9/22/2020,VA,142010,872,June
9/22/2020,GA,308221,882,June
9/22/2020,MO,115366,1059,June
9/22/2020,OK,79072,1164,January
9/22/2020,NC,195549,1168,January
9/22/2020,IL,279464,1531,April
9/22/2020,WI,110327,1739,February
9/22/2020,FL,687909,2470,July
9/22/2020,CA,784324,2630,June
9/22/2020,SC,140789,2665,May
9/22/2020,TX,716207,17820,June
9/23/2020,VI,1278,2,April
9/23/2020,NH,8007,17,November
9/23/2020,ME,5171,25,February
9/23/2020,DC,15050,29,November
9/23/2020,GU,2235,45,March
9/23/2020,AK,7941,55,July
9/23/2020,HI,11681,63,July
9/23/2020,PR,42660,64,December
9/23/2020,DE,19830,69,October
9/23/2020,NM,27790,107,February
9/23/2020,WV,14504,120,September
9/23/2020,RI,24177,133,September
9/23/2020,WY,5169,153,December
9/23/2020,CT,56315,155,October
9/23/2020,OR,31503,190,November
9/23/2020,MT,10912,212,November
9/23/2020,MD,121297,385,July
9/23/2020,NE,41785,397,February
9/23/2020,NJ,200988,408,November
9/23/2020,AZ,215284,438,June
9/23/2020,SD,19634,445,May
9/23/2020,ID,38347,446,May
9/23/2020,ND,18981,473,November
9/23/2020,NV,76807,509,April
9/23/2020,MA,128512,543,January
9/23/2020,MS,94573,552,April
9/23/2020,AL,147153,569,October
9/23/2020,VA,142590,580,May
9/23/2020,LA,163869,616,May
9/23/2020,CO,66053,654,August
9/23/2020,NY,451892,665,February
9/23/2020,MN,92100,678,January
9/23/2020,IN,113337,711,February
9/23/2020,KY,63517,786,October
9/23/2020,UT,65921,877,September
9/23/2020,SC,141686,897,April
9/23/2020,PA,152544,898,April
9/23/2020,MI,131259,902,July
9/23/2020,OH,146753,903,August
9/23/2020,NC,196501,952,November
9/23/2020,AR,77963,982,July
9/23/2020,IA,79923,1036,February
9/23/2020,OK,80161,1089,January
9/23/2020,KS,55226,1267,November
9/23/2020,GA,309678,1457,February
9/23/2020,TN,186709,1561,February
9/23/2020,MO,116946,1580,February
9/23/2020,IL,281312,1848,August
9/23/2020,WI,112222,1895,December
9/23/2020,FL,690499,2590,March
9/23/2020,CA,787470,3146,September
9/23/2020,TX,719599,3392,September
9/24/2020,VT,1724,2,January
9/24/2020,VI,1290,12,May
9/24/2020,GU,2263,28,January
9/24/2020,NH,8044,37,March
9/24/2020,ME,5215,44,January
9/24/2020,DC,15106,56,July
9/24/2020,DE,19947,117,March
9/24/2020,RI,24311,134,June
9/24/2020,WY,5305,136,February
9/24/2020,CT,56472,157,June
9/24/2020,HI,11848,167,February
9/24/2020,NM,27987,197,May
9/24/2020,WV,14706,202,July
9/24/2020,MT,11242,330,June
9/24/2020,OR,31865,362,March
9/24/2020,NV,77197,390,September
9/24/2020,ID,38743,396,December
9/24/2020,SD,20097,463,June
9/24/2020,ND,19451,470,February
9/24/2020,MA,128993,481,March
9/24/2020,NE,42278,493,August
9/24/2020,MD,121800,503,August
9/24/2020,WA,83702,509,February
9/24/2020,NJ,201552,564,December
9/24/2020,AZ,215852,568,March
9/24/2020,LA,164446,577,July
9/24/2020,CO,66669,616,January
9/24/2020,KY,64158,641,March
9/24/2020,MS,95310,737,September
9/24/2020,TN,187544,835,January
9/24/2020,PA,153397,853,December
9/24/2020,IN,114236,899,August
9/24/2020,VA,143492,902,November
9/24/2020,MN,93012,912,January
9/24/2020,NY,452847,955,December
9/24/2020,OH,147744,991,December
9/24/2020,SC,142707,1021,January
9/24/2020,AL,148206,1053,March
9/24/2020,MI,132337,1078,December
9/24/2020,OK,81244,1083,September
9/24/2020,AR,79049,1086,December
9/24/2020,IA,81071,1148,January
9/24/2020,PR,43842,1182,June
9/24/2020,UT,67119,1198,February
9/24/2020,MO,118311,1365,April
9/24/2020,GA,311046,1368,April
9/24/2020,NC,198189,1688,August
9/24/2020,IL,283569,2257,January
9/24/2020,WI,114700,2478,April
9/24/2020,FL,693040,2541,July
9/24/2020,CA,790640,3170,March
9/24/2020,TX,723919,4320,December
9/25/2020,VI,1296,6,December
9/25/2020,VT,1731,7,June
9/25/2020,ME,5235,20,September
9/25/2020,GU,2286,23,August
9/25/2020,DC,15163,57,June
9/25/2020,HI,11938,90,October
9/25/2020,CT,56587,115,December
9/25/2020,WY,5420,115,August
9/25/2020,DE,20085,138,June
9/25/2020,NM,28224,237,June
9/25/2020,WV,14953,247,August
9/25/2020,AK,8202,261,January
9/25/2020,MT,11564,322,April
9/25/2020,ND,19885,434,December
9/25/2020,OR,32314,449,July
9/25/2020,NE,42731,453,November
9/25/2020,SD,20554,457,September
9/25/2020,MA,129481,488,October
9/25/2020,ID,39234,491,January
9/25/2020,AZ,216367,515,June
9/25/2020,WA,84238,536,March
9/25/2020,CO,67217,548,September
9/25/2020,NJ,202100,548,February
9/25/2020,NV,77753,556,November
9/25/2020,MD,122359,559,April
9/25/2020,LA,165152,706,October
9/25/2020,MS,96032,722,June
9/25/2020,PA,154203,806,June
9/25/2020,AR,79946,897,December
9/25/2020,KY,65066,908,January
9/25/2020,NY,453755,908,December
9/25/2020,VA,144433,941,June
9/25/2020,IA,82045,974,September
9/25/2020,MI,133377,1040,August
9/25/2020,PR,44905,1063,October
9/25/2020,OH,148894,1150,July
9/25/2020,IN,115407,1171,April
9/25/2020,MN,94189,1177,November
9/25/2020,SC,143902,1195,November
9/25/2020,OK,82520,1276,April
9/25/2020,KS,56592,1366,October
9/25/2020,UT,68530,1411,October
9/25/2020,GA,312514,1468,January
9/25/2020,TN,189454,1910,January
9/25/2020,MO,120298,1987,April
9/25/2020,AL,150658,2452,October
9/25/2020,WI,117329,2629,September
9/25/2020,IL,286374,2805,January
9/25/2020,FL,695887,2847,August
9/25/2020,CA,794040,3400,March
9/25/2020,TX,728552,4633,June
9/25/2020,NC,204331,6142,July
9/26/2020,VT,1739,8,July
9/26/2020,ME,5260,25,March
9/26/2020,WY,5465,45,July
9/26/2020,DC,15215,52,January
9/26/2020,GU,2354,68,April
9/26/2020,DE,20156,71,August
9/26/2020,NH,8121,77,October
9/26/2020,RI,24284,103,June
9/26/2020,AK,8315,113,April
9/26/2020,HI,12070,132,July
9/26/2020,WV,15158,205,October
9/26/2020,NM,28487,263,August
9/26/2020,OR,32581,267,February
9/26/2020,MT,11907,343,July
9/26/2020,NE,43162,431,October
9/26/2020,AZ,216826,459,February
9/26/2020,ND,20380,495,January
9/26/2020,PR,45413,508,May
9/26/2020,ID,39757,523,October
9/26/2020,MA,130050,569,December
9/26/2020,SD,21133,579,September
9/26/2020,NV,78355,602,May
9/26/2020,MD,122972,613,September
9/26/2020,MS,96677,645,January
9/26/2020,CO,67926,709,August
9/26/2020,NJ,202850,750,July
9/26/2020,AR,80755,809,November
9/26/2020,IA,82944,899,March
9/26/2020,AL,151591,933,October
9/26/2020,KY,66036,970,May
9/26/2020,VA,145408,975,January
9/26/2020,WA,85226,988,October
9/26/2020,OK,83510,990,May
9/26/2020,MI,134373,996,July
9/26/2020,NY,454760,1005,February
9/26/2020,UT,69547,1017,September
9/26/2020,PA,155232,1029,August
9/26/2020,OH,150009,1115,November
9/26/2020,IN,116549,1142,January
9/26/2020,GA,313873,1359,August
9/26/2020,SC,145273,1371,December
9/26/2020,TN,190891,1437,December
9/26/2020,MN,95659,1470,February
9/26/2020,MO,122014,1716,March
9/26/2020,NC,206090,1759,October
9/26/2020,IL,288815,2441,January
9/26/2020,FL,698682,2795,April
9/26/2020,WI,120231,2902,March
9/26/2020,CA,798237,4197,August
9/26/2020,TX,733438,4886,September
9/27/2020,VT,1742,3,October
9/27/2020,VI,1317,21,December
9/27/2020,ME,5288,28,April
9/27/2020,DC,15250,35,October
9/27/2020,NH,8172,51,January
9/27/2020,DE,20260,104,August
9/27/2020,RI,24398,114,January
9/27/2020,AK,8431,116,February
9/27/2020,HI,12197,127,May
9/27/2020,WY,5633,168,May
9/27/2020,MS,96859,182,May
9/27/2020,WV,15348,190,February
9/27/2020,MT,12107,200,December
9/27/2020,NM,28692,205,July
9/27/2020,OR,32820,239,October
9/27/2020,ND,20724,344,June
9/27/2020,NV,78728,373,April
9/27/2020,SD,21541,408,September
9/27/2020,AZ,217237,411,January
9/27/2020,MD,123403,431,November
9/27/2020,NE,43596,434,December
9/27/2020,KY,66491,455,February
9/27/2020,AR,81242,487,July
9/27/2020,ID,40296,539,August
9/27/2020,CO,68510,584,July
9/27/2020,MA,130642,592,April
9/27/2020,WA,85830,604,August
9/27/2020,SC,145887,614,February
9/27/2020,IA,83636,692,May
9/27/2020,NJ,203548,698,February
9/27/2020,AL,152321,730,November
9/27/2020,VA,146144,736,July
9/27/2020,OH,150809,800,February
9/27/2020,GA,314685,812,April
9/27/2020,NY,455626,866,May
9/27/2020,PR,46304,891,April
9/27/2020,IN,117450,901,March
9/27/2020,PA,156150,918,July
9/27/2020,LA,166075,923,September
9/27/2020,UT,70615,1068,July
9/27/2020,MN,96734,1075,October
9/27/2020,NC,207380,1290,February
9/27/2020,MO,123406,1392,November
9/27/2020,IL,290419,1604,November
9/27/2020,TX,735132,1694,December
9/27/2020,FL,700564,1882,April
9/27/2020,TN,192995,2104,January
9/27/2020,WI,122478,2247,January
9/27/2020,CA,802308,4071,April
9/28/2020,VT,1745,3,January
9/28/2020,ME,5300,12,January
9/28/2020,DC,15264,14,August
9/28/2020,RI,24424,26,December
9/28/2020,GU,2390,36,October
9/28/2020,NH,8208,36,January
9/28/2020,HI,12295,98,November
9/28/2020,AK,8549,118,June
9/28/2020,WY,5754,121,May
9/28/2020,DE,20389,129,May
9/28/2020,NM,28844,152,July
9/28/2020,WV,15512,164,September
9/28/2020,OR,32994,174,May
9/28/2020,MS,97049,190,March
9/28/2020,SD,21738,197,June
9/28/2020,ID,40501,205,May
9/28/2020,LA,166315,240,December
9/28/2020,ND,20983,259,May
9/28/2020,AZ,217510,273,June
9/28/2020,MT,12413,306,September
9/28/2020,IA,84002,366,October
9/28/2020,MA,131072,430,August
9/28/2020,WA,86269,439,July
9/28/2020,KY,66939,448,January
9/28/2020,VA,146593,449,April
9/28/2020,NV,79191,463,June
9/28/2020,NE,44063,467,October
9/28/2020,MD,123880,477,August
9/28/2020,NJ,204107,559,March
9/28/2020,CT,57147,560,April
9/28/2020,SC,146455,568,August
9/28/2020,CO,69079,569,February
9/28/2020,GA,315281,596,March
9/28/2020,AL,152983,662,February
9/28/2020,PA,156826,676,February
9/28/2020,TN,193732,737,October
9/28/2020,FL,701302,738,March
9/28/2020,AR,82049,807,May
9/28/2020,UT,71442,827,December
9/28/2020,NY,456460,834,July
9/28/2020,NC,208248,868,March
9/28/2020,IN,118322,872,March
9/28/2020,MN,97638,904,September
9/28/2020,OH,151802,993,February
9/28/2020,PR,47422,1118,June
9/28/2020,MO,124686,1280,January
9/28/2020,MI,135702,1329,May
9/28/2020,OK,85194,1684,July
9/28/2020,IL,292128,1709,March
9/28/2020,WI,124217,1739,May
9/28/2020,KS,58629,2037,April
9/28/2020,CA,805263,2955,June
9/28/2020,TX,739743,4611,June
9/29/2020,VT,1749,4,December
9/29/2020,NH,8233,25,July
9/29/2020,DC,15300,36,September
9/29/2020,ME,5337,37,April
9/29/2020,GU,2443,53,September
9/29/2020,WY,5821,67,November
9/29/2020,MO,124762,76,March
9/29/2020,HI,12382,87,February
9/29/2020,AK,8674,125,January
9/29/2020,RI,24556,132,March
9/29/2020,NM,28985,141,April
9/29/2020,DE,20531,142,August
9/29/2020,WV,15692,180,September
9/29/2020,CT,57329,182,October
9/29/2020,SD,21997,259,May
9/29/2020,OR,33291,297,August
9/29/2020,MT,12724,311,April
9/29/2020,WA,86638,369,July
9/29/2020,NV,79595,404,November
9/29/2020,CO,69490,411,August
9/29/2020,ND,21401,418,October
9/29/2020,ID,40923,422,December
9/29/2020,MD,124311,431,February
9/29/2020,NJ,204563,456,December
9/29/2020,IA,84476,474,December
9/29/2020,MA,131584,512,July
9/29/2020,NE,44578,515,January
9/29/2020,LA,166848,533,July
9/29/2020,AL,153554,571,November
9/29/2020,MS,97638,589,March
9/29/2020,AZ,218184,674,May
9/29/2020,UT,72136,694,April
9/29/2020,AR,82755,706,November
9/29/2020,IN,119066,744,April
9/29/2020,MN,98447,809,June
9/29/2020,TN,194611,879,July
9/29/2020,NC,209137,889,December
9/29/2020,KY,67856,917,September
9/29/2020,VA,147516,923,June
9/29/2020,PA,157814,988,November
9/29/2020,GA,316306,1025,February
9/29/2020,OK,86219,1025,June
9/29/2020,PR,48467,1045,June
9/29/2020,OH,152907,1105,August
9/29/2020,MI,136820,1118,December
9/29/2020,SC,147634,1179,July
9/29/2020,NY,457649,1189,August
9/29/2020,IL,293490,1362,April
9/29/2020,CA,807425,2162,August
9/29/2020,WI,126664,2447,August
9/29/2020,FL,704568,3266,April
9/29/2020,TX,743284,3541,June
9/30/2020,VT,1752,3,March
9/30/2020,DC,15326,26,January
9/30/2020,NH,8266,33,August
9/30/2020,GU,2488,45,February
9/30/2020,ME,5391,54,June
9/30/2020,DE,20613,82,April
9/30/2020,HI,12469,87,April
9/30/2020,AK,8780,106,August
9/30/2020,WY,5948,127,October
9/30/2020,WV,15848,156,February
9/30/2020,NM,29157,172,January
9/30/2020,RI,24748,192,January
9/30/2020,OR,33509,218,November
9/30/2020,CT,57550,221,September
9/30/2020,PR,48755,288,March
